what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1361375515928
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1361375515928
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1361375515928
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1361375515938
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1361375515938
started,bundle,com.altera.sbtgui.ui,12.0.0.178,"com.altera.sbtgui.ui",1361375515938
os,sysinfo,,,"win32",1361375515938
arch,sysinfo,,,"x86",1361375515938
ws,sysinfo,,,"win32",1361375515938
locale,sysinfo,,,"en_SG",1361375515938
processors,sysinfo,,,"8",1361375515938
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361375515938
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1361375515938
java.specification.name,sysinfo,,,"Java Platform API Specification",1361375515938
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361375515938
java.specification.version,sysinfo,,,"1.6",1361375515938
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1361375515938
java.version,sysinfo,,,"1.6.0_23",1361375515938
java.vm.info,sysinfo,,,"mixed mode",1361375515938
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1361375515938
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361375515938
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361375515938
java.vm.specification.version,sysinfo,,,"1.0",1361375515938
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1361375515938
java.vm.version,sysinfo,,,"19.0-b09",1361375515938
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1361375515958
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1361375515978
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1361375516158
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1361375516158
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1361375516168
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1361375516268
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1361375517058
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1361375517058
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1361375517118
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1361375517168
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1361375517208
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1361375517338
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1361375517368
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1361375517438
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1361375517478
error,log,,,"Error: failed to load the build info for the old-style project",1361375517608
error,log,,,"Error: failed to load the build info for the old-style project",1361375517628
error,log,,,"Error: failed to load the build info for the old-style project",1361375517648
error,log,,,"Error: failed to load the build info for the old-style project",1361375517698
error,log,,,"Error: failed to load the build info for the old-style project",1361375517708
error,log,,,"Error: failed to load the build info for the old-style project",1361375517728
error,log,,,"Error: failed to load the build info for the old-style project",1361375517738
error,log,,,"Error: failed to load the build info for the old-style project",1361375517748
error,log,,,"Error: failed to load the build info for the old-style project",1361375517768
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1361375518418
error,log,,,"Error: failed to load the build info for the old-style project",1361375518538
error,log,,,"Error: failed to load the build info for the old-style project",1361375518548
error,log,,,"Error: failed to load the build info for the old-style project",1361375518568
error,log,,,"Error: failed to load the build info for the old-style project",1361375518578
error,log,,,"Error: failed to load the build info for the old-style project",1361375518588
error,log,,,"Error: failed to load the build info for the old-style project",1361375518598
error,log,,,"Error: failed to load the build info for the old-style project",1361375518608
error,log,,,"Error: failed to load the build info for the old-style project",1361375518628
error,log,,,"Error: failed to load the build info for the old-style project",1361375518638
error,log,,,"Error: failed to load the build info for the old-style project",1361375518658
error,log,,,"Error: failed to load the build info for the old-style project",1361375518688
error,log,,,"Error: failed to load the build info for the old-style project",1361375518698
error,log,,,"Error: failed to load the build info for the old-style project",1361375518708
error,log,,,"Error: failed to load the build info for the old-style project",1361375518718
error,log,,,"Error: failed to load the build info for the old-style project",1361375518728
error,log,,,"Error: failed to load the build info for the old-style project",1361375518738
error,log,,,"Error: failed to load the build info for the old-style project",1361375518748
error,log,,,"Error: failed to load the build info for the old-style project",1361375518768
error,log,,,"Error: failed to load the build info for the old-style project",1361375518778
error,log,,,"Error: failed to load the build info for the old-style project",1361375518798
error,log,,,"Error: failed to load the build info for the old-style project",1361375518808
error,log,,,"Error: failed to load the build info for the old-style project",1361375518818
error,log,,,"Error: failed to load the build info for the old-style project",1361375518828
error,log,,,"Error: failed to load the build info for the old-style project",1361375518988
error,log,,,"Error: failed to load the build info for the old-style project",1361375518998
error,log,,,"Error: failed to load the build info for the old-style project",1361375519008
error,log,,,"Error: failed to load the build info for the old-style project",1361375519018
error,log,,,"Error: failed to load the build info for the old-style project",1361375519028
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1361375520298
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1361375521008
error,log,,,"Error: failed to load the build info for the old-style project",1361375521888
error,log,,,"Error: failed to load the build info for the old-style project",1361375521898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361375524288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361375524328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361375524338
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361375526168
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1361375530328
error,log,,,"Error: failed to load the build info for the old-style project",1361375530408
error,log,,,"Error: failed to load the build info for the old-style project",1361375530428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361375533908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361375538128
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1361375538288
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361375538428
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1361375539028
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1361375539148
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1361375539298
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1361375539298
stopped,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1361375539298
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1361375539298
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1361375539298
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1361375539298
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1361375539298
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1361375539298
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1361375539298
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1361375539298
stopped,bundle,com.altera.sbtgui.ui,12.0.0.178,"com.altera.sbtgui.ui",1361375539298
stopped,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1361375539298
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1361375539298
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1361375539328
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1361375539328
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1361375539328
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1361375539328
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1361375539328
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1361375539328
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1361375539328
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1361375539338
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1361375539338
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1361375539358
stopped,bundle,com.altera.sbtgui.flash.plugin,12.0.0.178,"com.altera.sbtgui.flash.plugin",1361375539358
stopped,bundle,com.altera.sbtgui.gprof,12.0.0.178,"com.altera.sbtgui.gprof",1361375539358
stopped,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1361375539358
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1361375539388
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1361375539398
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1361375539398
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1361375539398
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1361375539408
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1361375539408
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1361375539408
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1361375539408
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1361375539408
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1361375539408
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1361375539408
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1361375539408
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1361375539408
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1361375539408
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1361375539408
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1361375539408
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1361375539428
stopped,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1361375539448
stopped,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1361375539448
stopped,bundle,org.eclipse.cdt.debug.ui.memory.transport,2.1.0.201009141542,"org.eclipse.cdt.debug.ui.memory.transport",1361375539448
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1361375539448
stopped,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1361375539488
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1361375539488
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1361375539488
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1361375539488
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1361375539488
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1361375539488
